KeywordsInMovieId,KeywordsId,MovieId
164225,1,79686
164226,4,79687
164227,12,79688
164228,1,79688
164229,14,79689
164230,12,79690
164231,3,79690
164232,10,79691
164233,4,79692
164234,7,79693
164235,15,79693
164236,16,79693
164237,4,79694
164238,9,79694
164239,14,79695
164240,14,79696
164241,4,79696
164242,4,79697
164243,4,79698
164244,4,79699
164245,16,79699
164246,4,79700
164247,12,79701
164248,12,79702
164249,14,79703
164250,4,79703
164251,4,79704
164252,1,79704
164253,4,79705
164254,4,79706
164255,10,79706
164256,16,79706
164257,14,79707
164258,3,79708
164259,4,79708
164260,9,79708
164261,12,79709
164262,4,79710
164263,12,79711
164264,4,79711
164265,13,79711
164266,3,79712
164267,4,79712
164268,16,79712
164269,14,79713
164270,4,79713
164271,16,79713
164272,18,79714
164273,12,79714
164274,4,79714
164275,12,79715
164276,1,79715
164277,14,79716
164278,3,79716
164279,4,79716
164280,2,79717
164281,4,79717
164282,6,79718
164283,4,79718
164284,14,79719
164285,10,79719
164286,15,79719
164287,18,79720
164288,13,79720
164289,7,79720
164290,4,79721
164291,1,79721
164292,3,79722
164293,16,79722
164294,14,79723
164295,6,79723
164296,15,79723
164297,4,79724
164298,4,79725
164299,9,79725
164300,16,79725
164301,4,79726
164302,4,79727
164303,7,79727
164304,15,79727
164305,6,79728
164306,4,79728
164307,12,79729
164308,4,79729
164309,12,79730
164310,10,79730
164311,4,79731
164312,16,79732
164313,12,79733
164314,12,79734
164315,14,79735
164316,10,79735
164317,16,79735
164318,12,79736
164319,14,79737
164320,12,79737
164321,1,79737
164322,4,79738
164323,7,79738
164324,1,79738
164325,12,79739
164326,1,79739
164327,16,79740
164328,12,79741
164329,10,79742
164330,6,79743
164331,13,79743
164332,7,79743
164333,14,79744
164334,4,79744
164335,16,79744
164336,12,79745
164337,1,79745
164338,14,79746
164339,6,79746
164340,4,79746
164341,10,79747
164342,9,79747
164343,16,79747
164344,6,79748
164345,6,79749
164346,12,79749
164347,1,79749
164348,16,79750
164349,4,79751
164350,4,79752
164351,10,79753
164352,16,79753
164353,14,79754
164354,15,79754
164355,3,79755
164356,9,79755
164357,16,79755
164358,4,79756
164359,4,79757
164360,4,79758
164361,12,79759
164362,20,79759
164363,3,79760
164364,10,79760
164365,2,79761
164366,4,79761
164367,20,79761
164368,18,79762
164369,19,79762
164370,4,79763
164371,12,79764
164372,14,79765
164373,3,79765
164374,16,79765
164375,6,79766
164376,13,79766
164377,15,79766
164378,12,79767
164379,4,79767
164380,4,79768
164381,12,79769
164382,7,79769
164383,10,79769
164384,14,79770
164385,4,79770
164386,17,79770
164387,12,79771
164388,4,79771
164389,12,79772
164390,14,79773
164391,3,79773
164392,16,79773
164393,4,79774
164394,20,79774
164395,12,79775
164396,4,79775
164397,4,79776
164398,7,79777
164399,10,79777
164400,9,79777
164401,4,79778
164402,12,79779
164403,12,79780
164404,10,79781
164405,4,79782
164406,4,79783
164407,19,79783
164408,1,79783
164409,12,79784
164410,1,79784
164411,14,79785
164412,16,79786
164413,4,79787
164414,4,79788
164415,4,79789
164416,16,79789
164417,11,79789
164418,14,79790
164419,12,79790
164420,14,79791
164421,12,79792
164422,4,79792
164423,13,79792
164424,16,79793
164425,4,79794
164426,12,79795
164427,4,79795
164428,16,79795
164429,4,79796
164430,10,79797
164431,6,79798
164432,4,79798
164433,16,79798
164434,4,79799
164435,4,79800
164436,14,79801
164437,9,79801
164438,15,79801
164439,4,79802
164440,14,79803
164441,3,79803
164442,16,79803
164443,6,79804
164444,4,79804
164445,13,79804
164446,18,79805
164447,6,79805
164448,12,79805
164449,4,79806
164450,10,79806
164451,16,79807
164452,16,79808
164453,14,79809
164454,7,79810
164455,10,79810
164456,16,79810
164457,12,79811
164458,12,79812
164459,4,79812
164460,13,79812
164461,12,79813
164462,4,79813
164463,13,79813
164464,4,79814
164465,9,79814
164466,12,79815
164467,4,79815
164468,4,79816
164469,19,79816
164470,1,79816
164471,3,79817
164472,4,79817
164473,16,79817
164474,12,79818
164475,4,79818
164476,1,79818
164477,10,79819
164478,12,79820
164479,4,79821
164480,7,79821
164481,10,79821
164482,4,79822
164483,4,79823
164484,1,79823
164485,14,79824
164486,6,79824
164487,15,79824
164488,4,79825
164489,7,79825
164490,10,79825
164491,4,79826
164492,4,79827
164493,1,79827
164494,3,79828
164495,4,79828
164496,14,79829
164497,4,79830
164498,10,79830
164499,1,79830
164500,12,79831
164501,12,79832
164502,14,79833
164503,12,79833
164504,16,79833
164505,12,79834
164506,4,79834
164507,4,79835
164508,1,79835
164509,3,79836
164510,4,79836
164511,16,79836
164512,6,79837
164513,3,79838
164514,4,79838
164515,16,79838
164516,4,79839
164517,16,79839
164518,4,79840
164519,10,79841
164520,1,79842
164521,10,79843
164522,13,79844
164523,6,79845
164524,12,79845
164525,7,79845
164526,14,79846
164527,3,79846
164528,4,79846
164529,14,79847
164530,3,79847
164531,4,79847
164532,14,79848
164533,16,79848
164534,14,79849
164535,12,79849
164536,13,79849
164537,10,79850
164538,4,79851
164539,12,79852
164540,4,79852
164541,14,79853
164542,3,79853
164543,12,79854
164544,4,79855
164545,5,79855
164546,17,79855
164547,12,79856
164548,3,79856
164549,16,79856
164550,4,79857
164551,1,79857
164552,14,79858
164553,12,79858
164554,3,79858
164555,12,79859
164556,4,79859
164557,20,79859
164558,12,79860
164559,4,79860
164560,14,79861
164561,6,79861
164562,12,79861
164563,12,79862
164564,4,79862
164565,16,79862
164566,10,79863
164567,3,79864
164568,4,79864
164569,16,79864
164570,14,79865
164571,12,79865
164572,3,79865
164573,12,79866
164574,4,79866
164575,3,79867
164576,16,79867
164577,14,79868
164578,4,79868
164579,9,79868
164580,5,79869
164581,8,79869
164582,15,79870
164583,6,79871
164584,2,79871
164585,4,79871
164586,12,79872
164587,4,79872
164588,10,79873
164589,10,79874
164590,16,79874
164591,2,79875
164592,7,79875
164593,3,79876
164594,16,79876
164595,18,79877
164596,6,79877
164597,12,79877
164598,14,79878
164599,6,79878
164600,4,79878
164601,4,79879
164602,16,79879
164603,12,79880
164604,4,79880
164605,13,79880
164606,3,79881
164607,16,79881
164608,12,79882
164609,4,79882
164610,13,79882
164611,16,79883
164612,4,79884
164613,10,79884
164614,9,79884
164615,14,79885
164616,1,79885
164617,4,79886
164618,10,79887
164619,16,79887
164620,10,79888
164621,12,79889
164622,4,79889
164623,2,79890
164624,4,79890
164625,9,79890
164626,14,79891
164627,3,79891
164628,4,79891
164629,4,79892
164630,4,79893
164631,16,79893
164632,10,79894
164633,15,79894
164634,12,79895
164635,14,79896
164636,16,79896
164637,12,79897
164638,4,79897
164639,4,79898
164640,16,79898
164641,4,79899
164642,4,79900
164643,1,79900
164644,4,79901
164645,4,79902
164646,3,79903
164647,16,79903
164648,10,79904
164649,16,79904
164650,18,79905
164651,6,79905
164652,12,79905
164653,12,79906
164654,4,79906
164655,12,79907
164656,16,79907
164657,4,79908
164658,1,79908
164659,4,79909
164660,12,79910
164661,4,79911
164662,1,79911
164663,12,79912
164664,13,79912
164665,12,79913
164666,4,79913
164667,12,79914
164668,16,79915
164669,4,79916
164670,4,79917
164671,10,79917
164672,9,79917
164673,10,79918
164674,4,79919
164675,14,79920
164676,4,79920
164677,16,79920
164678,4,79921
164679,6,79922
164680,20,79922
164681,15,79922
164682,12,79923
164683,14,79924
164684,6,79925
164685,12,79925
164686,17,79925
164687,10,79926
164688,16,79926
164689,12,79927
164690,4,79927
164691,1,79927
164692,4,79928
164693,8,79928
164694,4,79929
164695,10,79929
164696,9,79929
164697,2,79930
164698,3,79930
164699,4,79930
164700,14,79931
164701,6,79931
164702,3,79931
164703,12,79932
164704,4,79932
164705,14,79933
164706,12,79933
164707,4,79933
164708,13,79934
164709,14,79935
164710,16,79935
164711,14,79936
164712,4,79936
164713,1,79936
164714,4,79937
164715,2,79938
164716,4,79938
164717,8,79938
164718,3,79939
164719,4,79939
164720,16,79939
164721,14,79940
164722,15,79940
164723,2,79941
164724,4,79941
164725,20,79941
164726,4,79942
164727,3,79943
164728,4,79943
164729,16,79943
164730,10,79944
164731,12,79945
164732,3,79945
164733,14,79946
164734,3,79946
164735,4,79946
164736,14,79947
164737,12,79947
164738,3,79947
164739,10,79948
164740,16,79948
164741,3,79949
164742,4,79949
164743,16,79949
164744,4,79950
164745,16,79950
164746,4,79951
164747,9,79952
164748,16,79952
164749,12,79953
164750,4,79953
164751,4,79954
164752,9,79954
164753,16,79954
164754,4,79955
164755,4,79956
164756,4,79957
164757,4,79958
164758,1,79958
164759,12,79959
164760,4,79959
164761,1,79959
164762,4,79960
164763,4,79961
164764,1,79961
164765,6,79962
164766,4,79962
164767,4,79963
164768,4,79964
164769,1,79964
164770,16,79964
164771,4,79965
164772,4,79966
164773,16,79967
164774,4,79968
164775,4,79969
164776,4,79970
164777,12,79971
164778,4,79971
164779,14,79972
164780,12,79972
164781,10,79973
164782,3,79974
164783,4,79974
164784,9,79974
164785,16,79975
164786,4,79976
164787,1,79976
164788,14,79977
164789,3,79977
164790,4,79977
164791,14,79978
164792,6,79978
164793,13,79978
164794,12,79979
164795,20,79979
164796,2,79980
164797,3,79980
164798,4,79980
164799,12,79981
164800,14,79982
164801,12,79982
164802,4,79982
164803,4,79983
164804,16,79983
164805,12,79984
164806,4,79984
164807,12,79985
164808,4,79986
164809,8,79986
164810,14,79987
164811,3,79987
164812,4,79988
164813,16,79988
164814,4,79989
164815,4,79990
164816,4,79991
164817,8,79991
164818,4,79992
164819,4,79993
164820,8,79993
164821,4,79994
164822,1,79994
164823,2,79995
164824,4,79995
164825,5,79995
164826,4,79996
164827,12,79997
164828,10,79998
164829,16,79998
164830,10,79999
164831,16,79999
164832,4,80000
164833,7,80000
164834,3,80001
164835,4,80001
164836,10,80001
164837,14,80002
164838,6,80002
164839,4,80002
164840,4,80003
164841,1,80003
164842,16,80003
164843,4,80004
164844,1,80004
164845,16,80004
164846,3,80005
164847,4,80005
164848,9,80005
164849,4,80006
164850,1,80006
164851,12,80007
164852,10,80007
164853,14,80008
164854,3,80008
164855,4,80008
164856,4,80009
164857,14,80010
164858,10,80010
164859,9,80010
164860,12,80011
164861,13,80011
164862,1,80011
164863,16,80012
164864,4,80013
164865,7,80013
164866,4,80014
164867,7,80014
164868,10,80014
164869,12,80015
164870,4,80015
164871,4,80016
164872,11,80016
164873,4,80017
164874,4,80018
164875,13,80018
164876,7,80018
164877,4,80019
164878,1,80019
164879,4,80020
164880,4,80021
164881,4,80022
164882,9,80022
164883,12,80023
164884,4,80023
164885,10,80023
164886,14,80024
164887,6,80024
164888,13,80024
164889,4,80025
164890,16,80025
164891,12,80026
164892,4,80027
164893,4,80028
164894,3,80029
164895,4,80029
164896,4,80030
164897,1,80030
164898,12,80031
164899,12,80032
164900,4,80032
164901,3,80033
164902,4,80033
164903,4,80034
164904,10,80034
164905,16,80034
164906,4,80035
164907,14,80036
164908,10,80037
164909,16,80037
164910,12,80038
164911,4,80038
164912,17,80038
164913,12,80039
164914,4,80039
164915,4,80040
164916,10,80041
164917,9,80041
164918,15,80041
164919,12,80042
164920,12,80043
164921,4,80043
164922,9,80043
164923,12,80044
164924,13,80044
164925,7,80044
164926,10,80045
164927,9,80045
164928,16,80045
164929,12,80046
164930,4,80046
164931,12,80047
164932,2,80048
164933,12,80048
164934,4,80048
164935,12,80049
164936,4,80049
164937,7,80049
164938,13,80050
164939,4,80051
164940,4,80052
164941,10,80052
164942,12,80053
164943,4,80053
164944,4,80054
164945,4,80055
164946,7,80055
164947,10,80055
164948,13,80056
164949,13,80057
164950,17,80057
164951,10,80058
164952,12,80059
164953,10,80059
164954,9,80059
164955,4,80060
164956,14,80061
164957,4,80061
164958,5,80061
164959,12,80062
164960,4,80062
164961,4,80063
164962,1,80063
164963,12,80064
164964,1,80064
164965,12,80065
164966,4,80065
164967,16,80065
164968,12,80066
164969,3,80067
164970,4,80067
164971,16,80067
164972,14,80068
164973,6,80068
164974,12,80069
164975,10,80069
164976,16,80069
164977,6,80070
164978,13,80070
164979,7,80070
164980,4,80071
164981,1,80072
164982,12,80073
164983,3,80073
164984,10,80074
164985,12,80075
164986,1,80075
164987,14,80076
164988,4,80076
164989,12,80077
164990,4,80078
164991,12,80079
164992,10,80079
164993,12,80080
164994,10,80080
164995,12,80081
164996,1,80081
164997,14,80082
164998,16,80082
164999,12,80083
165000,4,80083
165001,13,80083
165002,12,80084
165003,12,80085
165004,4,80085
165005,7,80085
165006,14,80086
165007,12,80086
165008,3,80086
165009,4,80087
165010,3,80088
165011,4,80088
165012,4,80089
165013,4,80090
165014,12,80091
165015,13,80091
165016,18,80092
165017,6,80092
165018,13,80092
165019,18,80093
165020,4,80094
165021,12,80095
165022,9,80096
165023,18,80097
165024,14,80097
165025,3,80097
165026,4,80098
165027,1,80098
165028,4,80099
165029,10,80099
165030,14,80100
165031,4,80100
165032,11,80100
165033,12,80101
165034,15,80101
165035,12,80102
165036,12,80103
165037,15,80104
165038,13,80105
165039,18,80106
165040,1,80107
165041,4,80108
165042,14,80109
165043,12,80109
165044,9,80109
165045,2,80110
165046,4,80110
165047,20,80110
165048,12,80111
165049,4,80112
165050,16,80112
165051,14,80113
165052,12,80113
165053,4,80113
165054,4,80114
165055,15,80114
165056,4,80115
165057,10,80115
165058,9,80115
165059,14,80116
165060,12,80116
165061,10,80116
165062,12,80117
165063,1,80117
165064,4,80118
165065,17,80118
165066,16,80119
165067,4,80120
165068,12,80121
165069,12,80122
165070,4,80122
165071,4,80123
165072,10,80124
165073,4,80125
165074,4,80126
165075,16,80127
165076,4,80128
165077,1,80128
165078,4,80129
165079,1,80129
165080,4,80130
165081,4,80131
165082,5,80131
165083,8,80131
165084,12,80132
165085,7,80132
165086,1,80132
165087,4,80133
165088,14,80134
165089,3,80134
165090,4,80134
165091,4,80135
165092,4,80136
165093,3,80137
165094,9,80137
165095,16,80137
165096,16,80138
165097,4,80139
165098,12,80140
165099,3,80141
165100,9,80141
165101,4,80142
165102,13,80142
165103,10,80143
165104,16,80143
165105,4,80144
165106,10,80145
165107,16,80145
165108,3,80146
165109,4,80146
165110,10,80146
165111,14,80147
165112,4,80147
165113,5,80147
165114,10,80148
165115,16,80148
165116,4,80149
165117,7,80149
165118,1,80149
165119,14,80150
165120,4,80150
165121,4,80151
165122,2,80152
165123,12,80152
165124,4,80152
165125,12,80153
165126,11,80154
165127,10,80155
165128,10,80156
165129,1,80157
165130,12,80158
165131,1,80158
165132,12,80159
165133,12,80160
165134,4,80161
165135,15,80161
165136,12,80162
165137,3,80163
165138,4,80163
165139,9,80163
165140,4,80164
165141,1,80164
165142,16,80164
165143,18,80165
165144,6,80165
165145,12,80165
165146,16,80166
165147,14,80167
165148,12,80167
165149,10,80167
165150,9,80168
165151,16,80168
165152,7,80169
165153,10,80170
165154,9,80170
165155,16,80170
165156,4,80171
165157,12,80172
165158,10,80173
165159,9,80173
165160,16,80173
165161,1,80174
165162,12,80175
165163,14,80176
165164,3,80176
165165,16,80176
165166,3,80177
165167,4,80177
165168,16,80177
165169,4,80178
165170,1,80178
165171,4,80179
165172,13,80179
165173,7,80179
165174,12,80180
165175,1,80180
165176,7,80181
165177,12,80182
165178,1,80182
165179,15,80182
165180,12,80183
165181,4,80184
165182,1,80184
165183,9,80185
165184,16,80185
165185,12,80186
165186,4,80186
165187,12,80187
165188,4,80187
165189,12,80188
165190,4,80188
165191,1,80188
165192,4,80189
165193,4,80190
165194,4,80191
165195,12,80192
165196,18,80193
165197,6,80193
165198,12,80193
165199,12,80194
165200,10,80194
165201,16,80194
165202,4,80195
165203,4,80196
165204,10,80197
165205,4,80198
165206,16,80198
165207,4,80199
165208,16,80199
165209,4,80200
165210,4,80201
165211,4,80202
165212,1,80202
165213,1,80203
165214,11,80203
165215,3,80204
165216,4,80204
165217,12,80205
165218,12,80206
165219,4,80207
165220,9,80207
165221,4,80208
165222,12,80209
165223,12,80210
165224,2,80211
165225,4,80211
165226,5,80211
165227,4,80212
165228,1,80212
165229,18,80213
165230,6,80213
165231,13,80213
165232,16,80214
165233,12,80215
165234,4,80215
165235,13,80215
165236,4,80216
165237,1,80216
165238,6,80217
165239,12,80217
165240,14,80218
165241,12,80218
165242,12,80219
165243,4,80219
165244,2,80220
165245,4,80220
165246,12,80221
165247,12,80222
165248,12,80223
165249,14,80224
165250,16,80224
165251,6,80225
165252,4,80226
165253,2,80227
165254,12,80227
165255,4,80227
165256,4,80228
165257,20,80228
165258,14,80229
165259,6,80229
165260,12,80229
165261,14,80230
165262,4,80230
165263,16,80230
165264,4,80231
165265,4,80232
165266,12,80233
165267,1,80233
165268,1,80234
165269,4,80235
165270,9,80236
165271,12,80237
165272,4,80237
165273,4,80238
165274,4,80239
165275,4,80240
165276,9,80240
165277,15,80240
165278,4,80241
165279,4,80242
165280,9,80242
165281,15,80242
165282,4,80243
165283,9,80243
165284,16,80243
165285,4,80244
165286,16,80244
165287,14,80245
165288,3,80245
165289,4,80245
165290,12,80246
165291,4,80246
165292,1,80246
165293,2,80247
165294,12,80247
165295,4,80247
165296,12,80248
165297,10,80248
165298,16,80248
165299,14,80249
165300,3,80249
165301,7,80249
165302,4,80250
165303,16,80250
165304,3,80251
165305,4,80251
165306,9,80251
165307,10,80252
165308,16,80252
165309,18,80253
165310,14,80253
165311,4,80253
165312,12,80254
165313,1,80254
165314,4,80255
165315,4,80256
165316,4,80257
165317,4,80258
165318,14,80259
165319,16,80259
165320,8,80259
165321,12,80260
165322,4,80260
165323,10,80261
165324,16,80262
165325,10,80263
165326,16,80263
165327,3,80264
165328,4,80264
165329,16,80264
165330,10,80265
165331,16,80265
165332,4,80266
165333,1,80266
165334,16,80266
165335,12,80267
165336,14,80268
165337,4,80268
165338,10,80269
165339,16,80269
165340,4,80270
165341,4,80271
165342,7,80271
165343,10,80271
165344,4,80272
165345,12,80273
165346,4,80273
165347,4,80274
165348,7,80274
165349,14,80275
165350,6,80275
165351,2,80275
165352,4,80276
165353,12,80277
165354,4,80277
165355,4,80278
165356,12,80279
165357,4,80280
165358,1,80280
165359,4,80281
165360,4,80282
165361,18,80283
165362,6,80283
165363,12,80283
165364,18,80284
165365,6,80284
165366,12,80284
165367,4,80285
165368,14,80286
165369,4,80286
165370,16,80286
165371,12,80287
165372,4,80287
165373,12,80288
165374,18,80289
165375,6,80289
165376,12,80289
165377,2,80290
165378,4,80290
165379,5,80290
165380,19,80291
165381,12,80292
165382,6,80293
165383,4,80293
165384,13,80293
165385,12,80294
165386,4,80294
165387,17,80294
165388,4,80295
165389,4,80296
165390,10,80296
165391,15,80296
165392,18,80297
165393,4,80297
165394,13,80297
165395,12,80298
165396,2,80299
165397,4,80299
165398,20,80299
165399,4,80300
165400,17,80300
165401,4,80301
165402,1,80301
165403,7,80302
165404,10,80302
165405,16,80302
165406,10,80303
165407,9,80303
165408,16,80303
165409,2,80304
165410,4,80304
165411,4,80305
165412,14,80306
165413,6,80306
165414,15,80306
165415,4,80307
165416,10,80308
165417,3,80309
165418,4,80309
165419,10,80309
165420,4,80310
165421,1,80310
165422,4,80311
165423,10,80311
165424,9,80311
165425,18,80312
165426,6,80312
165427,12,80312
165428,4,80313
165429,5,80313
165430,8,80313
165431,12,80314
165432,4,80315
165433,12,80316
165434,19,80316
165435,1,80316
165436,18,80317
165437,12,80317
165438,4,80317
165439,4,80318
165440,7,80318
165441,9,80318
165442,14,80319
165443,12,80319
165444,10,80319
165445,4,80320
165446,12,80321
165447,1,80321
165448,14,80322
165449,6,80322
165450,3,80322
165451,14,80323
165452,3,80323
165453,4,80323
165454,2,80324
165455,4,80324
165456,1,80324
165457,12,80325
165458,12,80326
165459,4,80326
165460,13,80326
165461,10,80327
165462,9,80327
165463,16,80327
165464,10,80328
165465,4,80329
165466,1,80329
165467,4,80330
165468,10,80331
165469,14,80332
165470,12,80333
165471,11,80334
165472,18,80335
165473,6,80335
165474,12,80335
165475,4,80336
165476,20,80336
165477,1,80336
165478,18,80337
165479,6,80337
165480,13,80337
165481,6,80338
165482,12,80338
165483,12,80339
165484,4,80339
165485,10,80340
165486,16,80341
165487,14,80342
165488,16,80342
165489,5,80343
165490,19,80343
165491,12,80344
165492,14,80345
165493,4,80345
165494,15,80345
165495,14,80346
165496,16,80346
165497,6,80347
165498,4,80347
165499,7,80347
165500,4,80348
165501,20,80348
165502,3,80349
165503,4,80349
165504,9,80349
165505,3,80350
165506,4,80350
165507,9,80350
165508,3,80351
165509,4,80351
165510,9,80351
165511,4,80352
165512,10,80353
165513,12,80354
165514,14,80355
165515,4,80355
165516,16,80355
165517,18,80356
165518,8,80356
165519,12,80357
165520,1,80357
165521,16,80357
165522,12,80358
165523,4,80358
165524,12,80359
165525,4,80360
165526,17,80360
165527,18,80361
165528,14,80361
165529,6,80361
165530,18,80362
165531,14,80362
165532,12,80362
165533,10,80363
165534,16,80363
165535,3,80364
165536,4,80364
165537,16,80364
165538,19,80365
165539,4,80366
165540,4,80367
165541,4,80368
165542,4,80369
165543,18,80370
165544,6,80370
165545,12,80370
165546,4,80371
165547,14,80372
165548,16,80372
165549,14,80373
165550,4,80373
165551,14,80374
165552,4,80374
165553,16,80374
165554,4,80375
165555,5,80375
165556,12,80376
165557,4,80377
165558,1,80377
165559,12,80378
165560,4,80379
165561,16,80380
165562,2,80381
165563,12,80381
165564,4,80381
165565,8,80382
165566,4,80383
165567,1,80383
165568,14,80384
165569,12,80385
165570,12,80386
165571,10,80386
165572,9,80386
165573,4,80387
165574,18,80388
165575,6,80388
165576,12,80388
165577,4,80389
165578,13,80390
165579,12,80391
165580,16,80391
165581,4,80392
165582,2,80393
165583,4,80393
165584,5,80393
165585,4,80394
165586,14,80395
165587,6,80395
165588,10,80395
165589,12,80396
165590,4,80396
165591,14,80397
165592,4,80397
165593,12,80398
165594,12,80399
165595,10,80399
165596,4,80400
165597,11,80401
165598,11,80402
165599,14,80403
165600,8,80403
165601,6,80404
165602,12,80404
165603,10,80404
165604,1,80405
165605,2,80406
165606,4,80406
165607,12,80407
165608,4,80407
165609,13,80407
165610,4,80408
165611,1,80408
165612,16,80408
165613,4,80409
165614,1,80409
165615,16,80410
165616,12,80411
165617,4,80411
165618,4,80412
165619,2,80413
165620,12,80413
165621,3,80413
165622,4,80414
165623,20,80414
165624,1,80414
165625,4,80415
165626,16,80415
165627,4,80416
165628,12,80417
165629,3,80418
165630,4,80418
165631,9,80418
165632,12,80419
165633,4,80419
165634,10,80419
165635,3,80420
165636,4,80420
165637,16,80420
165638,4,80421
165639,6,80422
165640,12,80422
165641,14,80423
165642,3,80423
165643,9,80423
165644,4,80424
165645,10,80424
165646,9,80424
165647,4,80425
165648,4,80426
165649,12,80427
165650,4,80427
165651,4,80428
165652,12,80429
165653,4,80429
165654,20,80429
165655,10,80430
165656,4,80431
165657,10,80431
165658,16,80431
165659,12,80432
165660,16,80433
165661,14,80434
165662,4,80435
165663,13,80436
165664,15,80437
165665,16,80437
165666,4,80438
165667,3,80439
165668,4,80439
165669,16,80439
165670,12,80440
165671,3,80441
165672,4,80441
165673,14,80442
165674,3,80442
165675,4,80443
165676,20,80443
165677,1,80443
165678,4,80444
165679,12,80445
165680,4,80445
165681,10,80446
165682,4,80447
165683,10,80448
165684,12,80449
165685,4,80449
165686,3,80450
165687,4,80450
165688,9,80450
165689,18,80451
165690,14,80451
165691,6,80451
165692,10,80452
165693,4,80453
165694,12,80454
165695,1,80454
165696,14,80455
165697,4,80455
165698,10,80455
165699,12,80456
165700,2,80457
165701,4,80457
165702,12,80458
165703,4,80458
165704,4,80459
165705,12,80460
165706,5,80460
165707,19,80460
165708,10,80461
165709,16,80461
165710,10,80462
165711,9,80462
165712,16,80462
165713,4,80463
165714,4,80464
165715,8,80464
165716,9,80465
165717,12,80466
165718,12,80467
165719,9,80467
165720,4,80468
165721,4,80469
165722,1,80469
165723,12,80470
165724,4,80470
165725,1,80470
165726,12,80471
165727,4,80471
165728,16,80471
165729,12,80472
165730,14,80473
165731,3,80473
165732,4,80474
165733,1,80474
165734,4,80475
165735,4,80476
165736,14,80477
165737,12,80477
165738,10,80477
165739,12,80478
165740,1,80478
165741,16,80479
165742,14,80480
165743,15,80480
165744,10,80481
165745,13,80482
165746,3,80483
165747,4,80483
165748,16,80483
165749,14,80484
165750,4,80485
165751,12,80486
165752,4,80487
165753,1,80487
165754,10,80488
165755,4,80489
165756,1,80489
165757,16,80489
165758,14,80490
165759,3,80490
165760,4,80490
165761,18,80491
165762,12,80491
165763,7,80491
165764,14,80492
165765,6,80492
165766,10,80492
165767,10,80493
165768,16,80493
165769,15,80494
165770,12,80495
165771,10,80496
165772,3,80497
165773,4,80497
165774,9,80497
165775,19,80498
165776,4,80499
165777,12,80500
165778,10,80501
165779,16,80501
165780,2,80502
165781,4,80502
165782,20,80502
165783,12,80503
165784,4,80503
165785,19,80503
165786,4,80504
165787,14,80505
165788,3,80505
165789,16,80505
165790,12,80506
165791,1,80506
165792,14,80507
165793,6,80507
165794,5,80507
165795,4,80508
165796,1,80508
165797,4,80509
165798,12,80510
165799,4,80510
165800,10,80511
165801,9,80511
165802,16,80511
165803,12,80512
165804,4,80512
165805,1,80512
165806,4,80513
165807,4,80514
165808,12,80515
165809,4,80515
165810,4,80516
165811,15,80516
165812,10,80517
165813,16,80517
165814,4,80518
165815,15,80518
165816,16,80518
165817,3,80519
165818,4,80519
165819,11,80519
165820,3,80520
165821,16,80520
165822,4,80521
165823,14,80522
165824,3,80522
165825,4,80522
165826,4,80523
165827,14,80524
165828,3,80524
165829,16,80524
165830,3,80525
165831,4,80525
165832,14,80526
165833,6,80526
165834,4,80527
165835,20,80527
165836,1,80527
165837,16,80528
165838,4,80529
165839,1,80529
165840,12,80530
165841,10,80531
165842,10,80532
165843,4,80533
165844,18,80534
165845,6,80534
165846,12,80534
165847,4,80535
165848,4,80536
165849,10,80536
165850,9,80536
165851,12,80537
165852,4,80538
165853,1,80538
165854,14,80539
165855,3,80539
165856,16,80539
165857,12,80540
165858,1,80540
165859,15,80540
165860,10,80541
165861,20,80542
165862,1,80542
165863,18,80543
165864,6,80543
165865,12,80543
165866,14,80544
165867,4,80545
165868,1,80546
165869,3,80547
165870,4,80547
165871,2,80548
165872,4,80548
165873,12,80549
165874,4,80550
165875,12,80551
165876,10,80551
165877,19,80551
165878,12,80552
165879,4,80552
165880,4,80553
165881,7,80553
165882,1,80553
165883,12,80554
165884,14,80555
165885,4,80555
165886,16,80555
165887,14,80556
165888,15,80556
165889,14,80557
165890,12,80557
165891,13,80557
165892,4,80558
165893,3,80559
165894,16,80559
165895,4,80560
165896,18,80561
165897,6,80561
165898,13,80561
165899,12,80562
165900,4,80562
165901,12,80563
165902,14,80564
165903,6,80564
165904,16,80564
165905,12,80565
165906,1,80565
165907,12,80566
165908,4,80566
165909,6,80567
165910,2,80567
165911,5,80567
165912,2,80568
165913,4,80568
165914,20,80568
165915,4,80569
165916,10,80569
165917,9,80569
165918,4,80570
165919,9,80570
165920,16,80570
165921,12,80571
165922,16,80571
165923,4,80572
165924,9,80572
165925,16,80572
165926,12,80573
165927,1,80573
165928,12,80574
165929,4,80575
165930,4,80576
165931,18,80577
165932,6,80578
165933,13,80578
165934,14,80579
165935,12,80579
165936,3,80579
165937,10,80580
165938,15,80580
165939,2,80581
165940,4,80581
165941,13,80581
165942,16,80582
165943,10,80583
165944,10,80584
165945,16,80584
165946,14,80585
165947,6,80585
165948,15,80585
165949,12,80586
165950,18,80587
165951,12,80587
165952,3,80587
165953,18,80588
165954,6,80588
165955,12,80588
165956,16,80589
165957,2,80590
165958,4,80590
165959,4,80591
165960,14,80592
165961,10,80593
165962,16,80593
165963,10,80594
165964,2,80595
165965,4,80595
165966,5,80595
165967,12,80596
165968,4,80597
165969,12,80598
165970,4,80598
165971,7,80598
